,NAME,B07011_001E,state,county,tract,tractid,quantile_category
1016,"Census Tract 3662.02, Middlesex County, Massachusetts",72825,25,017,366202,25017366202,4
1017,"Census Tract 3702.01, Middlesex County, Massachusetts",61139,25,017,370201,25017370201,4
1018,"Census Tract 3702.02, Middlesex County, Massachusetts",51903,25,017,370202,25017370202,4
1019,"Census Tract 3826.01, Middlesex County, Massachusetts",51400,25,017,382601,25017382601,4
1020,"Census Tract 3826.02, Middlesex County, Massachusetts",50868,25,017,382602,25017382602,4
1021,"Census Tract 3831.01, Middlesex County, Massachusetts",19972,25,017,383101,25017383101,1
1022,"Census Tract 3831.02, Middlesex County, Massachusetts",22435,25,017,383102,25017383102,1
1023,"Census Tract 3840.01, Middlesex County, Massachusetts",50532,25,017,384001,25017384001,4
1024,"Census Tract 3840.02, Middlesex County, Massachusetts",42321,25,017,384002,25017384002,3
1025,"Census Tract 3852.01, Middlesex County, Massachusetts",36217,25,017,385201,25017385201,3
1026,"Census Tract 3852.02, Middlesex County, Massachusetts",61584,25,017,385202,25017385202,4
1027,"Census Tract 3882, Middlesex County, Massachusetts",37145,25,017,388200,25017388200,3
1028,"Census Tract 3883, Middlesex County, Massachusetts",8851,25,017,388300,25017388300,1
1029,"Census Tract 9800, Middlesex County, Massachusetts",-666666666,25,017,980000,25017980000,1
1030,"Census Tract 9503.07, Nantucket County, Massachusetts",35066,25,019,950307,25019950307,2
1031,"Census Tract 9900, Nantucket County, Massachusetts",-666666666,25,019,990000,25019990000,1
1032,"Census Tract 4113.01, Norfolk County, Massachusetts",51027,25,021,411301,25021411301,4
1033,"Census Tract 4113.02, Norfolk County, Massachusetts",45351,25,021,411302,25021411302,4
1034,"Census Tract 4134.01, Norfolk County, Massachusetts",45724,25,021,413401,25021413401,4
1035,"Census Tract 4134.02, Norfolk County, Massachusetts",49513,25,021,413402,25021413402,4
1036,"Census Tract 4161.01, Norfolk County, Massachusetts",51843,25,021,416101,25021416101,4
1037,"Census Tract 4161.02, Norfolk County, Massachusetts",13026,25,021,416102,25021416102,1
1038,"Census Tract 4177.01, Norfolk County, Massachusetts",32627,25,021,417701,25021417701,2
1039,"Census Tract 4177.02, Norfolk County, Massachusetts",42959,25,021,417702,25021417702,3
1040,"Census Tract 4180.03, Norfolk County, Massachusetts",46528,25,021,418003,25021418003,4
1041,"Census Tract 4180.04, Norfolk County, Massachusetts",31056,25,021,418004,25021418004,2
1042,"Census Tract 4181.01, Norfolk County, Massachusetts",40445,25,021,418101,25021418101,3
1043,"Census Tract 4181.02, Norfolk County, Massachusetts",32456,25,021,418102,25021418102,2
1044,"Census Tract 4412.03, Norfolk County, Massachusetts",40738,25,021,441203,25021441203,3
1045,"Census Tract 4412.04, Norfolk County, Massachusetts",45980,25,021,441204,25021441204,4
1046,"Census Tract 4422.01, Norfolk County, Massachusetts",58523,25,021,442201,25021442201,4
1047,"Census Tract 3123, Middlesex County, Massachusetts",34259,25,017,312300,25017312300,2
1048,"Census Tract 3141.01, Middlesex County, Massachusetts",38599,25,017,314101,25017314101,3
1049,"Census Tract 3142, Middlesex County, Massachusetts",37050,25,017,314200,25017314200,3
1050,"Census Tract 3161.02, Middlesex County, Massachusetts",42129,25,017,316102,25017316102,3
1051,"Census Tract 3162.01, Middlesex County, Massachusetts",36182,25,017,316201,25017316201,3
1052,"Census Tract 3171.03, Middlesex County, Massachusetts",52482,25,017,317103,25017317103,4
1053,"Census Tract 3251, Middlesex County, Massachusetts",45239,25,017,325100,25017325100,4
1054,"Census Tract 3301, Middlesex County, Massachusetts",51354,25,017,330100,25017330100,4
1055,"Census Tract 3323, Middlesex County, Massachusetts",40296,25,017,332300,25017332300,3
1056,"Census Tract 3364.02, Middlesex County, Massachusetts",38339,25,017,336402,25017336402,3
1057,"Census Tract 3399, Middlesex County, Massachusetts",31671,25,017,339900,25017339900,2
1058,"Census Tract 3426, Middlesex County, Massachusetts",26719,25,017,342600,25017342600,1
1059,"Census Tract 3528, Middlesex County, Massachusetts",48993,25,017,352800,25017352800,4
1060,"Census Tract 3529, Middlesex County, Massachusetts",62636,25,017,352900,25017352900,4
1061,"Census Tract 3216, Middlesex County, Massachusetts",43217,25,017,321600,25017321600,3
1062,"Census Tract 3331, Middlesex County, Massachusetts",35359,25,017,333100,25017333100,2
1063,"Census Tract 3342, Middlesex County, Massachusetts",45351,25,017,334200,25017334200,4
1064,"Census Tract 3344, Middlesex County, Massachusetts",49107,25,017,334400,25017334400,4
1065,"Census Tract 3381, Middlesex County, Massachusetts",57614,25,017,338100,25017338100,4
1066,"Census Tract 3401, Middlesex County, Massachusetts",45036,25,017,340100,25017340100,4
1067,"Census Tract 3505, Middlesex County, Massachusetts",47607,25,017,350500,25017350500,4
1068,"Census Tract 3423, Middlesex County, Massachusetts",29701,25,017,342300,25017342300,2
1069,"Census Tract 3425, Middlesex County, Massachusetts",27679,25,017,342500,25017342500,2
1070,"Census Tract 3507, Middlesex County, Massachusetts",36250,25,017,350700,25017350700,3
1071,"Census Tract 3508, Middlesex County, Massachusetts",54471,25,017,350800,25017350800,4
1072,"Census Tract 3509, Middlesex County, Massachusetts",56153,25,017,350900,25017350900,4
1073,"Census Tract 3533, Middlesex County, Massachusetts",54482,25,017,353300,25017353300,4
1074,"Census Tract 3011.01, Middlesex County, Massachusetts",41125,25,017,301101,25017301101,3
1075,"Census Tract 3536, Middlesex County, Massachusetts",25093,25,017,353600,25017353600,1
1076,"Census Tract 5.02, Suffolk County, Massachusetts",8831,25,025,000502,25025000502,1
1077,"Census Tract 406, Suffolk County, Massachusetts",74215,25,025,040600,25025040600,4
1078,"Census Tract 512, Suffolk County, Massachusetts",43252,25,025,051200,25025051200,3
1079,"Census Tract 608, Suffolk County, Massachusetts",60208,25,025,060800,25025060800,4
1080,"Census Tract 702, Suffolk County, Massachusetts",9647,25,025,070200,25025070200,1
1081,"Census Tract 820, Suffolk County, Massachusetts",30602,25,025,082000,25025082000,2
1082,"Census Tract 706, Suffolk County, Massachusetts",86146,25,025,070600,25025070600,4
1083,"Census Tract 813, Suffolk County, Massachusetts",14734,25,025,081300,25025081300,1
1084,"Census Tract 819, Suffolk County, Massachusetts",17785,25,025,081900,25025081900,1
1085,"Census Tract 911, Suffolk County, Massachusetts",40023,25,025,091100,25025091100,3
1086,"Census Tract 1004, Suffolk County, Massachusetts",22417,25,025,100400,25025100400,1
1087,"Census Tract 3.02, Suffolk County, Massachusetts",40982,25,025,000302,25025000302,3
1088,"Census Tract 7.01, Suffolk County, Massachusetts",33287,25,025,000701,25025000701,2
1089,"Census Tract 105, Suffolk County, Massachusetts",28676,25,025,010500,25025010500,2
1090,"Census Tract 4042.01, Norfolk County, Massachusetts",83110,25,021,404201,25021404201,4
1091,"Census Tract 4043.01, Norfolk County, Massachusetts",91731,25,021,404301,25021404301,4
1092,"Census Tract 4051, Norfolk County, Massachusetts",67917,25,021,405100,25021405100,4
1093,"Census Tract 4131, Norfolk County, Massachusetts",36568,25,021,413100,25021413100,3
1094,"Census Tract 4132, Norfolk County, Massachusetts",38066,25,021,413200,25021413200,3
1095,"Census Tract 4133, Norfolk County, Massachusetts",47401,25,021,413300,25021413300,4
1096,"Census Tract 4135, Norfolk County, Massachusetts",40710,25,021,413500,25021413500,3
1097,"Census Tract 4143, Norfolk County, Massachusetts",54038,25,021,414300,25021414300,4
1098,"Census Tract 4163, Norfolk County, Massachusetts",52377,25,021,416300,25021416300,4
1099,"Census Tract 4164, Norfolk County, Massachusetts",59397,25,021,416400,25021416400,4
1100,"Census Tract 4175.01, Norfolk County, Massachusetts",41326,25,021,417501,25021417501,3
1101,"Census Tract 4180.02, Norfolk County, Massachusetts",44085,25,021,418002,25021418002,4
1102,"Census Tract 8104.14, Hampden County, Massachusetts",41453,25,013,810414,25013810414,3
1103,"Census Tract 8129.01, Hampden County, Massachusetts",30366,25,013,812901,25013812901,2
